id,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7
0,0.07278811928811928,0.9267356902356905,0.0,0.0,0.0004761904761904762,0.0,0.0
1,0.0709426406926407,0.868066045066045,0.022851343101343104,0.0,0.03332515632515633,0.0014074074074074073,0.003407407407407407
2,0.6091636974136977,0.3908363025863025,0.0,0.0,0.0,0.0,0.0
3,0.0671612418083006,0.9247543888573301,0.0,0.0,0.0026058201058201057,0.005478549228549228,0.0
4,0.567437432937433,0.37102781477781493,0.0,0.0,0.0,0.0,0.061534752284752275
5,0.06117161542161542,0.9207978410478411,0.004458333333333333,0.0,0.00541005291005291,0.007606601731601732,0.0005555555555555556
6,0.3070083342583344,0.6695060957560959,0.0035887445887445887,0.0,0.01934126984126984,0.0,0.0005555555555555556
7,0.6615836339586338,0.31094943482443504,0.0,0.0,0.0,0.0,0.02746693121693122
8,0.7105364744188272,0.28946352558117244,0.0,0.0,0.0,0.0,0.0
9,0.51538233988234,0.4780515225515226,0.0,0.0,0.004185185185185185,0.0,0.0023809523809523807
10,0.7031525465275467,0.2869913281163281,0.0,0.0,0.0,0.0,0.009856125356125357
11,0.09272222222222222,0.7496907721907723,0.020214526214526216,0.0016666666666666668,0.12382414807414804,0.005166666666666667,0.006714997964997965
12,0.0,0.032974025974025975,0.7317622747622751,0.09811870536870533,0.0008928571428571428,0.1362521367521367,0.0
13,0.32616310078810096,0.6181410580160577,0.026455026455026457,0.0011111111111111111,0.017673382173382175,0.006640692640692641,0.0038156288156288155
14,0.8303583137135769,0.06505294169767853,0.001296296296296296,0.0,0.0,0.0,0.1032924482924483
15,0.4074398934398934,0.5856156621156623,0.0019444444444444442,0.0,0.0013333333333333335,0.0016666666666666668,0.002
16,0.32339735210323456,0.6751026478967656,0.0,0.0,0.0008333333333333334,0.0,0.0006666666666666668
17,0.027103738853738856,0.922677257927258,0.031604765604765606,0.0,0.008899951899951901,0.00915873015873016,0.0005555555555555556
18,0.04215469987528811,0.934067522346934,0.0021428571428571425,0.00125,0.012801587301587302,0.0042499999999999994,0.0033333333333333335
19,0.6204764587264588,0.3667972305472305,0.0,0.0,0.0009696969696969697,0.0,0.011756613756613755
20,0.9175478595478596,0.08245214045214043,0.0,0.0,0.0,0.0,0.0
21,0.005606060606060607,0.05751491101491101,0.84556018981019,0.038611407111407106,0.009714285714285713,0.042993145743145736,0.0
22,0.7629018655636304,0.22594325228148762,0.0008333333333333334,0.0,0.0,0.0,0.01032154882154882
23,0.15789134014134013,0.02001462426462427,0.0,0.0,0.0,0.0,0.8220940355940358
24,0.43988441188441185,0.5302885447885449,0.003245421245421246,0.0005555555555555556,0.017291939541939545,0.004067460317460318,0.004666666666666666
25,0.013259259259259259,0.13775227550227553,0.7978007501757505,0.0019393939393939393,0.011494047619047619,0.0377542735042735,0.0
26,0.004952380952380952,0.649451825951826,0.22247049247049247,0.0011111111111111111,0.04213167388167387,0.07988251563251561,0.0
27,0.15488227513227518,0.8451177248677249,0.0,0.0,0.0,0.0,0.0
28,0.3019161764161765,0.6001943241943243,0.0,0.0,0.06647283272283272,0.02659259259259259,0.004824074074074074
29,0.06527032227032226,0.8765169552669553,0.024751202501202496,0.0,0.033183742183742176,0.0002777777777777778,0.0
30,0.027985643985643988,0.5814260369260369,0.35205639730639715,0.0,0.020874098124098128,0.015276871276871275,0.0023809523809523807
31,0.27904308327837735,0.7018224770871829,0.0016666666666666668,0.0,0.014979677729677728,0.0015833333333333333,0.0009047619047619048
32,0.10217905242905241,0.8949995189995194,0.0006666666666666668,0.0,0.001488095238095238,0.0,0.0006666666666666668
33,0.7704000999000995,0.0052116402116402115,0.0,0.0,0.0,0.0,0.22438825988825983
34,0.47388862988863006,0.5207780367780367,0.0,0.0,0.005333333333333334,0.0,0.0
35,0.16239884189884188,0.8090130147630147,0.0026058201058201053,0.00037037037037037035,0.014953703703703705,0.0,0.010658249158249158
36,0.12596584896584895,0.8730644540644539,0.0,0.0,0.0009696969696969697,0.0,0.0
37,0.0,0.024214285714285716,0.3708898878898879,0.0072499999999999995,0.0,0.5976458263958263,0.0
38,0.8913701298701299,0.1080743145743146,0.0,0.0,0.0,0.0,0.0005555555555555556
39,0.06026382223441046,0.9397361777655895,0.0,0.0,0.0,0.0,0.0
40,0.04796560846560846,0.9520343915343917,0.0,0.0,0.0,0.0,0.0
41,0.8626637251637252,0.13733627483627484,0.0,0.0,0.0,0.0,0.0
42,0.7286885521885523,0.267575998075998,0.0,0.0,0.0,0.0,0.0037354497354497355
43,0.01149074074074074,0.9885092592592591,0.0,0.0,0.0,0.0,0.0
44,0.10254185629185626,0.8561603674103677,0.0034458874458874462,0.0,0.03737569837569837,0.0004761904761904762,0.0
45,0.3955231342731343,0.5984332149332151,0.0,0.0,0.0,0.0,0.006043650793650794
46,0.002,0.0797748353011511,0.24923244348244358,0.0,0.0,0.6689927212164057,0.0
47,0.9059220779220781,0.09244155844155845,0.0,0.0,0.0006666666666666668,0.0,0.0009696969696969697
48,0.03513285788285789,0.946336173086173,0.00788023088023088,0.0,0.005711510711510712,0.00493922743922744,0.0
49,0.011187201687201685,0.533340576090576,0.23762656325156334,0.0,0.0,0.21784565897065913,0.0
50,0.40122781847781847,0.574831804361216,0.001296296296296296,0.0,0.01572344594403418,0.00692063492063492,0.0
51,0.0876893106893107,0.909058941058941,0.0004166666666666667,0.0,0.0011363636363636365,0.0,0.0016987179487179486
52,0.07784391534391531,0.8582811447811449,0.011420634920634918,0.0,0.04382455507455508,0.00862974987974988,0.0
53,0.7344252876752878,0.25807014282014284,0.0,0.0,0.000909090909090909,0.0006666666666666668,0.005928811928811929
54,0.9252926425426424,0.06855920930920932,0.0,0.0,0.0,0.0,0.006148148148148148
55,0.08502152477152478,0.9141198893698892,0.0,0.0,0.0005555555555555556,0.0,0.00030303030303030303
56,0.4473426622397211,0.5515462266491677,0.0011111111111111111,0.0,0.0,0.0,0.0
57,0.7470764004514006,0.03819991582491582,0.0,0.0,0.0,0.0,0.21472368372368375
58,0.36523162023162037,0.6278865116365118,0.0,0.0,0.005104090354090355,0.0017777777777777776,0.0
59,0.36922961760461764,0.629937049062049,0.0,0.0,0.0,0.0,0.0008333333333333334
60,0.6769571610306906,0.31734971727618805,0.0,0.0,0.0,0.0,0.005693121693121693
61,0.08115457690457688,0.7529627224627223,0.02078034003034003,0.0,0.02420021645021645,0.12090214415214415,0.0
62,0.8163938607688609,0.18208617771117777,0.0,0.0,0.0,0.0,0.0015199615199615198
63,0.04614538239538239,0.8675701613201613,0.0008928571428571428,0.0,0.01658164058164058,0.06630995855995855,0.0025
64,0.2391293105043104,0.7602040228290222,0.0006666666666666668,0.0,0.0,0.0,0.0
65,0.7789087301587301,0.10098172198172196,0.0,0.0,0.0,0.0,0.12010954785954783
66,0.08184047434047431,0.8895368705368708,0.0,0.0,0.014110509860509862,0.014512145262145261,0.0
67,0.7372638195138198,0.25794252969252973,0.0,0.0,0.0,0.0,0.004793650793650794
68,0.9116485088985089,0.054609862359862336,0.0,0.0,0.0,0.0,0.03374162874162874
69,0.0,0.028233534983534973,0.7029003866503866,0.03322441447441448,0.0,0.23564166389166394,0.0
70,0.37094487919487906,0.028970654345654344,0.0035185185185185185,0.0,0.00037037037037037035,0.0,0.5961955775705775
71,0.0,0.03332479557479558,0.7365968337218338,0.03346440596440596,0.009160714285714284,0.18745325045325045,0.0
72,0.754544353794354,0.23986040811040804,0.0,0.0,0.0,0.0,0.005595238095238095
73,0.25323124098124106,0.7438478835978835,0.0,0.0,0.0,0.0,0.002920875420875421
74,0.0691752044252044,0.01371055796055796,0.0,0.0,0.0,0.0,0.9171142376142378
75,0.00125,0.8260030895030898,0.1487170884670885,0.0,0.014422558922558922,0.008940596440596442,0.0006666666666666668
76,0.4101047193547193,0.09219305694305693,0.0,0.0,0.0,0.0,0.4977022237022238
77,0.018452621452621453,0.4484196266696268,0.1746757375178428,0.0012632275132275132,0.002333333333333333,0.3518251504830452,0.0030303030303030303
78,0.0,0.0027222222222222222,0.9176403966403968,0.003144300144300145,0.0,0.07582641432641432,0.0006666666666666668
79,0.32398134327546096,0.6736112493171316,0.0,0.0,0.002407407407407407,0.0,0.0
80,0.39222830872830866,0.6011738909238911,0.0,0.0,0.0029205516705516706,0.002169312169312169,0.0015079365079365078
81,0.0006666666666666668,0.07537134162134158,0.6806227383727381,0.0011111111111111111,0.0,0.24222814222814212,0.0
82,0.7762273559773561,0.17278367003367,0.0002777777777777778,0.0,0.0008333333333333334,0.0,0.049877862877862875
83,0.8052875272875273,0.19304580604580607,0.0,0.0,0.0,0.00125,0.0004166666666666667
84,0.0066071428571428574,0.00434006734006734,0.5402803631553634,0.4141793530543531,0.0009523809523809524,0.03316450216450217,0.0004761904761904762
85,0.7954297461797464,0.19341585266585268,0.0,0.0,0.0,0.0,0.011154401154401155
86,0.014924603174603174,0.3897367817367817,0.5294540182040179,0.0,0.032140933140933144,0.031680171680171676,0.0020634920634920637
87,0.9138587061087061,0.07876298701298699,0.0033333333333333335,0.0,0.0,0.0,0.004044973544973546
88,0.0529165464165464,0.9362435064935065,0.0027910052910052907,0.0,0.005511904761904762,0.0,0.002537037037037037
89,0.18855037555037552,0.7829045306545304,0.002333333333333333,0.0,0.010824194324194321,0.013387566137566139,0.0020000000000000005
90,0.0,0.007527777777777777,0.6319990102490103,0.002544973544973545,0.0,0.3579282384282383,0.0
91,0.509224479224479,0.3865133662633664,0.020876984126984126,0.0,0.0027777777777777775,0.07453596403596406,0.006071428571428571
92,0.5795663873163874,0.4190129777629777,0.0,0.0,0.0014206349206349206,0.0,0.0
93,0.9275967273467277,0.017753246753246757,0.0,0.0,0.0,0.0,0.0546500259000259
94,0.21716942099295047,0.2776968309468311,0.007908341658341658,0.0022222222222222222,0.4801764646029353,0.014826719576719575,0.0
95,0.42735355385355356,0.49223391423391455,0.00037037037037037035,0.0,0.03007804232804233,0.04807523032523032,0.0018888888888888887
96,0.08020252895252898,0.7850140322640325,0.0038452380952380947,0.0,0.10796139046139042,0.010553030303030304,0.012423779923779922
97,0.8895635383135385,0.09194620194620194,0.0,0.0,0.0,0.0,0.018490259740259744
98,0.21869312169312172,0.7737530062530062,0.003080808080808081,0.0,0.0023989898989898993,0.0007407407407407407,0.0013333333333333335
99,0.28433386983386993,0.712253431753432,0.0005555555555555556,0.0,0.0004761904761904762,0.0,0.0023809523809523807
100,0.9017977485477483,0.07675444925444924,0.0,0.0,0.0,0.0,0.0214478021978022
101,0.15957263107263114,0.8377712842712846,0.0,0.0,0.0017037037037037036,0.0,0.0009523809523809524
102,0.13957503145003142,0.852495074370074,0.0,0.0,0.0004761904761904762,0.0005555555555555556,0.006898148148148149
103,0.04258922558922559,0.9085472582972581,0.028676887926887922,0.0,0.0011111111111111111,0.01740885040885041,0.0016666666666666668
104,0.12477886002886004,0.8752211399711399,0.0,0.0,0.0,0.0,0.0
105,0.08313137788137787,0.9032813205313206,0.0,0.0,0.009587301587301585,0.0,0.004
106,0.19635744810744818,0.7800932493432495,0.0,0.0,0.005227272727272728,0.0,0.018322029822029816
107,0.2028123126873127,0.7886555805305809,0.0,0.0,0.0,0.0,0.008532106782106781
108,0.7869799644799647,0.20555490805490806,0.0011111111111111111,0.0,0.0005555555555555556,0.00030303030303030303,0.005495430495430495
109,0.2957253024753023,0.7042746975246977,0.0,0.0,0.0,0.0,0.0
110,0.6617891321641322,0.32685228197728194,0.0,0.0,0.01135858585858586,0.0,0.0
111,0.9095336700336698,0.08052585377585376,0.0,0.0,0.0033333333333333335,0.0,0.0066071428571428574
112,0.22625531222590056,0.7730780211074328,0.0,0.0,0.0,0.0,0.0006666666666666668
113,0.8022586487586486,0.19395541495541505,0.0,0.0,0.0,0.0,0.0037859362859362857
114,0.0008333333333333334,0.6745275835275835,0.3056383616383616,0.00412987012987013,0.003928571428571429,0.010942279942279943,0.0
115,0.0,0.008814814814814815,0.9583388648388651,0.0022222222222222222,0.0,0.03062409812409813,0.0
116,0.7024603082103082,0.2954563584563584,0.0,0.0,0.0020833333333333333,0.0,0.0
117,0.07861189736189735,0.8153350630850631,0.013508158508158508,0.0,0.037150784400784405,0.05539409664409664,0.0
118,0.015206552706552705,0.4586247178747179,0.4156327607577606,0.004764550264550264,0.009176841676841675,0.09570171957671958,0.0008928571428571428
119,0.7381311558811557,0.11382070707070707,0.0,0.0,0.0007407407407407407,0.0,0.1473073963073964
120,0.15366732341732342,0.6254386446886446,0.0006267806267806268,0.00037037037037037035,0.21499008399008418,0.004906796906796906,0.0
121,0.1258157906907907,0.6360897389647394,0.02024230399230399,0.008244107744107743,0.17890497465497476,0.030703083953083955,0.0
122,0.15078994153994157,0.8359245846745847,0.0,0.0003333333333333334,0.0057503607503607505,0.0,0.007201779701779701
123,0.028823112073112073,0.9299095719095718,0.006693121693121693,0.0,0.0024761904761904764,0.032098003848003855,0.0
124,0.1799804566778251,0.7840960408986724,0.0067777777777777775,0.0,0.025106042106042104,0.0,0.004039682539682539
125,0.8907800625300627,0.08791293891293891,0.0,0.0,0.0,0.0,0.02130699855699856
126,0.2364785677285677,0.7416030913530914,0.0,0.0,0.0,0.0,0.021918340918340915
127,0.33946090483590474,0.6244884698634698,0.0016666666666666668,0.0,0.03347486772486773,0.000909090909090909,0.0
128,0.010603174603174604,0.5736946988196986,0.26937311299811306,0.008518518518518519,0.006146825396825397,0.13166366966366969,0.0
129,0.3041764485514487,0.6909161440411443,0.0,0.0,0.0,0.0,0.004907407407407408
130,0.12806116106116097,0.8600874680874682,0.0017857142857142857,0.0,0.008010101010101007,0.0020555555555555557,0.0
131,0.8342064879564879,0.16401573426573424,0.0,0.0,0.0,0.0,0.0017777777777777776
132,0.7648868076368077,0.1833233803233803,0.002272727272727273,0.0,0.0012222222222222224,0.0072402597402597395,0.0410546028046028
133,0.8796699319199318,0.1111937044437044,0.0,0.0,0.0,0.0,0.009136363636363635
134,0.29863941613941614,0.6861747326747328,0.0004761904761904762,0.0,0.0,0.0,0.01470966070966071
135,0.0060331890331890336,0.8926108012358013,0.004619047619047619,0.0,0.09523696211196209,0.0015,0.0
136,0.0002777777777777778,0.09853049728049723,0.6983791948791946,0.01977920227920228,0.0,0.18303332778332784,0.0
137,0.0019444444444444442,0.025777158027158017,0.4749755661005663,0.009044871794871795,0.0,0.4882579596329595,0.0
138,0.836564047064047,0.02642884892884893,0.0,0.0,0.0,0.0,0.137007104007104
139,0.7832593332593333,0.18328227328227328,0.0,0.0,0.007222222222222222,0.0,0.026236171236171238
140,0.09737420912420912,0.7608568422318424,0.009037878787878787,0.0,0.1327310698560699,0.0,0.0
141,0.5521659174159175,0.39663768638768654,0.007451159951159952,0.0,0.005185185185185185,0.0,0.03856005106005105
142,0.09049739149739147,0.8908768268768271,0.0,0.0,0.010533189033189031,0.008092592592592592,0.0
143,0.03481357476945713,0.8642780033147681,0.00858008658008658,0.0,0.0342263616013616,0.05643530706766001,0.0016666666666666668
144,0.15404282754282755,0.8390166962666964,0.0,0.0,0.006940476190476191,0.0,0.0
145,0.28101133180544935,0.5539476629035452,0.0038431013431013427,0.0,0.15886457061457063,0.002333333333333333,0.0
146,0.05923905723905724,0.9113619528619531,0.009189153439153441,0.0,0.02020983645983646,0.0,0.0
147,0.4801076146076147,0.5174161949161948,0.0,0.0,0.0024761904761904764,0.0,0.0
148,0.6175444647944648,0.3451763606763606,0.006445887445887446,0.0,0.020611351611351608,0.0011491841491841493,0.009072751322751323
149,0.018793290043290046,0.903616762866763,0.0482962962962963,0.0015833333333333333,0.022793650793650796,0.002916666666666667,0.0020000000000000005
150,0.8386148851148854,0.04014337514337514,0.0,0.0,0.0,0.0,0.12124173974173975
151,0.031775678025678024,0.8542720612720609,0.014449735449735449,0.0,0.0986691919191919,0.0008333333333333334,0.0
152,0.02138798701298701,0.9756821188071189,0.0,0.0,0.0025595238095238093,0.00037037037037037035,0.0
153,0.7491986994486993,0.23668958818958824,0.0,0.0,0.0,0.0,0.014111712361712358
154,0.048136345136345134,0.8034958744958746,0.04174899174899176,0.0,0.09526693676693673,0.010564814814814815,0.000787037037037037
155,0.4533263125763124,0.5416366503866504,0.0,0.0,0.004481481481481481,0.0,0.0005555555555555556
156,0.8343994338994339,0.15687858437858446,0.002777777777777778,0.0,0.0,0.0,0.005944203944203944
157,0.7137695637695639,0.0969892607392607,0.0,0.0,0.0,0.0,0.18924117549117545
158,0.8903460243460241,0.10542778517778517,0.0,0.0,0.0004166666666666667,0.0,0.0038095238095238095
159,0.1924395604395604,0.7760893828393828,0.0003333333333333334,0.0,0.014134717134717131,0.012317821067821068,0.004685185185185185
160,0.0,0.0030833333333333333,0.3986256937506938,0.0020952380952380953,0.0,0.5961957348207347,0.0
161,0.8856170893376775,0.0705982601276719,0.0,0.0,0.0,0.0,0.043784650534650534
162,0.26661365704012757,0.7234493540228834,0.008733285233285233,0.0,0.0012037037037037036,0.0,0.0
163,0.5379665057165058,0.4620334942834941,0.0,0.0,0.0,0.0,0.0
164,0.21335841010841008,0.7840860343360342,0.0,0.0,0.0,0.0,0.0025555555555555553
165,0.6417134069634068,0.2616388056388054,0.0,0.0,0.0004166666666666667,0.0,0.09623112073112074
166,0.012212962962962962,0.24910187035187037,0.7150615495615494,0.0,0.002857142857142857,0.018210918710918712,0.0025555555555555553
167,0.6340733525733527,0.3629319384319383,0.0,0.0,0.0,0.0,0.0029947089947089944
168,0.0006666666666666668,0.017591390091390092,0.5903206700706702,0.006221611721611722,0.0,0.3851996614496615,0.0
169,0.6931396843896844,0.3021433843933844,0.0,0.0,0.0,0.0,0.004716931216931217
170,0.5691233673733676,0.42834916009915996,0.0,0.0,0.0,0.0,0.0025274725274725273
171,0.5777662337662336,0.4062982017982018,0.0,0.0,0.0005555555555555556,0.0,0.015380008880008879
172,0.02070779220779221,0.8562415177415178,0.04676629851629851,0.0,0.01952513227513228,0.05675925925925925,0.0
173,0.446189948939949,0.5538100510600514,0.0,0.0,0.0,0.0,0.0
174,0.05609415584415585,0.943905844155844,0.0,0.0,0.0,0.0,0.0
175,0.004480519480519481,0.6182203444703444,0.2487970917970918,0.0,0.009561965811965813,0.11894007844007841,0.0
176,0.005734126984126985,0.5008915158915158,0.44564179339179344,0.0,0.007753968253968253,0.03997859547859547,0.0
177,0.6885978234728236,0.2850138981388982,0.0,0.0,0.0028888888888888888,0.0,0.0234993894993895
178,0.45482350982350994,0.03960187035187036,0.0,0.0,0.0,0.0,0.5055746198246198
179,0.36368546731046736,0.5559229011729014,0.0014907407407407408,0.0,0.07369454156954156,0.004873015873015874,0.0003333333333333334
180,0.058909812409812405,0.9276785714285715,0.002003968253968254,0.0,0.009001443001443002,0.002406204906204906,0.0
181,0.618033124283124,0.35866962666962665,0.004238095238095238,0.0,0.013685222185222185,0.0005128205128205128,0.004861111111111111
182,0.8935768999519001,0.07739550264550266,0.0,0.0,0.0,0.0,0.0290275974025974
183,0.037783041033041025,0.7960604488104488,0.0073822751322751325,0.0009523809523809524,0.14883640433640435,0.002902116402116402,0.006083333333333333
184,0.2731143301143302,0.5662779119029115,0.0,0.0,0.14963201150701155,0.01036968586968587,0.0006060606060606061
185,0.05263480038480038,0.9455001202501203,0.0004761904761904762,0.0,0.0,0.0,0.0013888888888888887
186,0.8142281746031744,0.1571219937469938,0.0004761904761904762,0.0,0.0004166666666666667,0.0,0.027756974506974508
187,0.13505575905575912,0.8330790413290419,0.0015925925925925925,0.0,0.029189273689273692,0.0,0.0010833333333333333
188,0.002638888888888889,0.027184463684463693,0.8050784123284127,0.011747113997113997,0.0016666666666666668,0.15168445443445444,0.0
189,0.17566721241721234,0.8117097717097718,0.0,0.0,0.008298941798941799,0.004324074074074075,0.0
190,0.5535061420061421,0.44649385799385805,0.0,0.0,0.0,0.0,0.0
191,0.14676599326599324,0.8202233044733045,0.011626984126984126,0.0,0.020272607022607025,0.0011111111111111111,0.0
192,0.02744600769600769,0.9450590613090617,0.003287037037037037,0.0,0.023124560624560628,0.0010833333333333333,0.0
193,0.8625793650793653,0.13017857142857142,0.0,0.0,0.0,0.0,0.007242063492063493
194,0.0,0.08703789728789726,0.783086015836016,0.0021214896214896213,0.0,0.12775459725459726,0.0
195,0.2960611518111518,0.6837946682946683,0.0,0.0,0.002962962962962963,0.016625661375661377,0.0005555555555555556
196,0.08722089947089948,0.9029986772486772,0.006923280423280424,0.0,0.0,0.0,0.002857142857142857
197,0.07004773929773926,0.9299522607022607,0.0,0.0,0.0,0.0,0.0
198,0.770761123136123,0.16697380859880856,0.0,0.0,0.0,0.0004166666666666667,0.0618484015984016
199,0.31427809227809256,0.6794957172457176,0.0,0.0,0.004226190476190476,0.0,0.002
200,0.504691808191808,0.4820964313464314,0.0004166666666666667,0.0,0.006005291005291006,0.0022222222222222222,0.004567580567580567
201,0.029741776741776745,0.7751726791726796,0.03934391534391534,0.005587301587301588,0.016864367114367118,0.1332899600399601,0.0
202,0.7210245500686682,0.2789754499313323,0.0,0.0,0.0,0.0,0.0
203,0.5342715511612568,0.23316816190345602,0.006184343434343434,0.0,0.22582038794538795,0.0,0.0005555555555555556
204,0.6268066748066752,0.0529028194028194,0.0,0.0,0.0,0.005274725274725276,0.31501578051578055
205,0.1790092592592593,0.8209907407407406,0.0,0.0,0.0,0.0,0.0
206,0.5997122322122322,0.3898578736078738,0.0,0.0,0.009874338624338624,0.0,0.0005555555555555556
207,0.07929636104636101,0.9207036389536388,0.0,0.0,0.0,0.0,0.0
